Date,Time (UTC),Local Time,Agent_ID,Behavior,Message,Responding to (Agent No)
2024-01-01,08:00:00,08:00:00,179,Response,"My response to 153, 2024-01-01 08:00:00 UTC",153.0
2024-01-01,08:00:00,08:00:00,182,Active,,
2024-01-01,08:00:00,08:00:00,182,Post,"I have this to say at time 182, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,182,Read,"I have this to say at time 52, 2024-01-01 00:00:00 UTC",
2024-01-01,08:00:00,08:00:00,182,Read,"I have this to say at time 69, 2024-01-01 00:00:00 UTC",
2024-01-01,08:00:00,08:00:00,182,Read,"I have this to say at time 131, 2024-01-01 00:00:00 UTC",
2024-01-01,08:00:00,08:00:00,182,Read,"I have this to say at time 52, 2024-01-01 00:30:00 UTC",
2024-01-01,08:00:00,08:00:00,182,Read,"I have this to say at time 69, 2024-01-01 00:30:00 UTC",
2024-01-01,08:00:00,08:00:00,182,Read,"I have this to say at time 131, 2024-01-01 00:30:00 UTC",
2024-01-01,08:00:00,08:00:00,182,Read,"I have this to say at time 52, 2024-01-01 02:00:00 UTC",
2024-01-01,08:00:00,08:00:00,182,Read,"I have this to say at time 69, 2024-01-01 02:00:00 UTC",
2024-01-01,08:00:00,08:00:00,182,Read,"I have this to say at time 131, 2024-01-01 02:00:00 UTC",
2024-01-01,08:00:00,08:00:00,182,Read,"I have this to say at time 52, 2024-01-01 04:00:00 UTC",
2024-01-01,08:00:00,08:00:00,182,Read,"I have this to say at time 69, 2024-01-01 04:00:00 UTC",
2024-01-01,08:00:00,08:00:00,182,Read,"I have this to say at time 131, 2024-01-01 04:00:00 UTC",
2024-01-01,08:00:00,08:00:00,182,Read,"I have this to say at time 52, 2024-01-01 06:00:00 UTC",
2024-01-01,08:00:00,08:00:00,182,Read,"I have this to say at time 62, 2024-01-01 06:00:00 UTC",
2024-01-01,08:00:00,08:00:00,182,Read,"I have this to say at time 67, 2024-01-01 06:00:00 UTC",
2024-01-01,08:00:00,08:00:00,182,Read,"I have this to say at time 69, 2024-01-01 06:00:00 UTC",
2024-01-01,08:00:00,08:00:00,182,Read,"I have this to say at time 131, 2024-01-01 06:00:00 UTC",
2024-01-01,08:00:00,08:00:00,182,Read,"I have this to say at time 13, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,182,Read,"I have this to say at time 52, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,182,Read,"I have this to say at time 62, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,182,Read,"I have this to say at time 66, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,182,Read,"I have this to say at time 67, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,182,Read,"I have this to say at time 69, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,182,Read,"I have this to say at time 97, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,182,Read,"I have this to say at time 131, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,182,Read,"I have this to say at time 153, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,189,Active,,
2024-01-01,08:00:00,08:00:00,189,Read,"I have this to say at time 52, 2024-01-01 00:00:00 UTC",
2024-01-01,08:00:00,08:00:00,189,Read,"I have this to say at time 69, 2024-01-01 00:00:00 UTC",
2024-01-01,08:00:00,08:00:00,189,Read,"I have this to say at time 131, 2024-01-01 00:00:00 UTC",
2024-01-01,08:00:00,08:00:00,189,Read,"I have this to say at time 52, 2024-01-01 00:30:00 UTC",
2024-01-01,08:00:00,08:00:00,189,Read,"I have this to say at time 69, 2024-01-01 00:30:00 UTC",
2024-01-01,08:00:00,08:00:00,189,Read,"I have this to say at time 131, 2024-01-01 00:30:00 UTC",
2024-01-01,08:00:00,08:00:00,189,Read,"I have this to say at time 52, 2024-01-01 02:00:00 UTC",
2024-01-01,08:00:00,08:00:00,189,Read,"I have this to say at time 69, 2024-01-01 02:00:00 UTC",
2024-01-01,08:00:00,08:00:00,189,Read,"I have this to say at time 131, 2024-01-01 02:00:00 UTC",
2024-01-01,08:00:00,08:00:00,189,Read,"I have this to say at time 52, 2024-01-01 04:00:00 UTC",
2024-01-01,08:00:00,08:00:00,189,Read,"I have this to say at time 69, 2024-01-01 04:00:00 UTC",
2024-01-01,08:00:00,08:00:00,189,Read,"I have this to say at time 131, 2024-01-01 04:00:00 UTC",
2024-01-01,08:00:00,08:00:00,189,Read,"I have this to say at time 52, 2024-01-01 06:00:00 UTC",
2024-01-01,08:00:00,08:00:00,189,Read,"I have this to say at time 62, 2024-01-01 06:00:00 UTC",
2024-01-01,08:00:00,08:00:00,189,Read,"I have this to say at time 67, 2024-01-01 06:00:00 UTC",
2024-01-01,08:00:00,08:00:00,189,Read,"I have this to say at time 69, 2024-01-01 06:00:00 UTC",
2024-01-01,08:00:00,08:00:00,189,Read,"I have this to say at time 131, 2024-01-01 06:00:00 UTC",
2024-01-01,08:00:00,08:00:00,189,Read,"I have this to say at time 13, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,189,Read,"I have this to say at time 52, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,189,Read,"I have this to say at time 62, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,189,Read,"I have this to say at time 66, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,189,Read,"I have this to say at time 67, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,189,Read,"I have this to say at time 69, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,189,Read,"I have this to say at time 97, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,189,Read,"I have this to say at time 131, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,189,Read,"I have this to say at time 153, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,189,Read,"I have this to say at time 182, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,190,Active,,
2024-01-01,08:00:00,08:00:00,190,Response,"My response to 13, 2024-01-01 08:00:00 UTC",13.0
2024-01-01,08:00:00,08:00:00,190,Response,"My response to 52, 2024-01-01 08:00:00 UTC",52.0
2024-01-01,08:00:00,08:00:00,190,Response,"My response to 62, 2024-01-01 08:00:00 UTC",62.0
2024-01-01,08:00:00,08:00:00,190,Response,"My response to 66, 2024-01-01 08:00:00 UTC",66.0
2024-01-01,08:00:00,08:00:00,190,Response,"My response to 67, 2024-01-01 08:00:00 UTC",67.0
2024-01-01,08:00:00,08:00:00,190,Response,"My response to 69, 2024-01-01 08:00:00 UTC",69.0
2024-01-01,08:00:00,08:00:00,190,Response,"My response to 97, 2024-01-01 08:00:00 UTC",97.0
2024-01-01,08:00:00,08:00:00,190,Response,"My response to 131, 2024-01-01 08:00:00 UTC",131.0
2024-01-01,08:00:00,08:00:00,190,Response,"My response to 153, 2024-01-01 08:00:00 UTC",153.0
2024-01-01,08:00:00,08:00:00,190,Response,"My response to 182, 2024-01-01 08:00:00 UTC",182.0
2024-01-01,08:00:00,16:00:00,192,Active,,
2024-01-01,08:00:00,16:00:00,192,Response,"My response to 13, 2024-01-01 08:00:00 UTC",13.0
2024-01-01,08:00:00,16:00:00,192,Response,"My response to 52, 2024-01-01 08:00:00 UTC",52.0
2024-01-01,08:00:00,16:00:00,192,Response,"My response to 62, 2024-01-01 08:00:00 UTC",62.0
2024-01-01,08:00:00,16:00:00,192,Response,"My response to 66, 2024-01-01 08:00:00 UTC",66.0
2024-01-01,08:00:00,16:00:00,192,Response,"My response to 67, 2024-01-01 08:00:00 UTC",67.0
2024-01-01,08:00:00,16:00:00,192,Response,"My response to 69, 2024-01-01 08:00:00 UTC",69.0
2024-01-01,08:00:00,16:00:00,192,Response,"My response to 97, 2024-01-01 08:00:00 UTC",97.0
2024-01-01,08:00:00,16:00:00,192,Response,"My response to 131, 2024-01-01 08:00:00 UTC",131.0
2024-01-01,08:00:00,16:00:00,192,Response,"My response to 153, 2024-01-01 08:00:00 UTC",153.0
2024-01-01,08:00:00,16:00:00,192,Response,"My response to 182, 2024-01-01 08:00:00 UTC",182.0
2024-01-01,08:00:00,16:00:00,197,Active,,
2024-01-01,08:00:00,16:00:00,197,Response,"My response to 13, 2024-01-01 08:00:00 UTC",13.0
2024-01-01,08:00:00,16:00:00,197,Response,"My response to 52, 2024-01-01 08:00:00 UTC",52.0
2024-01-01,08:00:00,16:00:00,197,Response,"My response to 62, 2024-01-01 08:00:00 UTC",62.0
2024-01-01,08:00:00,16:00:00,197,Response,"My response to 66, 2024-01-01 08:00:00 UTC",66.0
2024-01-01,08:00:00,16:00:00,197,Response,"My response to 67, 2024-01-01 08:00:00 UTC",67.0
2024-01-01,08:00:00,16:00:00,197,Response,"My response to 69, 2024-01-01 08:00:00 UTC",69.0
2024-01-01,08:00:00,16:00:00,197,Response,"My response to 97, 2024-01-01 08:00:00 UTC",97.0
2024-01-01,08:00:00,16:00:00,197,Response,"My response to 131, 2024-01-01 08:00:00 UTC",131.0
2024-01-01,08:00:00,16:00:00,197,Response,"My response to 153, 2024-01-01 08:00:00 UTC",153.0
2024-01-01,08:00:00,16:00:00,197,Response,"My response to 182, 2024-01-01 08:00:00 UTC",182.0
2024-01-01,08:00:00,08:00:00,198,Active,,
2024-01-01,08:00:00,08:00:00,198,Read,"I have this to say at time 52, 2024-01-01 00:00:00 UTC",
2024-01-01,08:00:00,08:00:00,198,Read,"I have this to say at time 69, 2024-01-01 00:00:00 UTC",
2024-01-01,08:00:00,08:00:00,198,Read,"I have this to say at time 131, 2024-01-01 00:00:00 UTC",
2024-01-01,08:00:00,08:00:00,198,Read,"I have this to say at time 52, 2024-01-01 00:30:00 UTC",
2024-01-01,08:00:00,08:00:00,198,Read,"I have this to say at time 69, 2024-01-01 00:30:00 UTC",
2024-01-01,08:00:00,08:00:00,198,Read,"I have this to say at time 131, 2024-01-01 00:30:00 UTC",
2024-01-01,08:00:00,08:00:00,198,Read,"I have this to say at time 52, 2024-01-01 02:00:00 UTC",
2024-01-01,08:00:00,08:00:00,198,Read,"I have this to say at time 69, 2024-01-01 02:00:00 UTC",
2024-01-01,08:00:00,08:00:00,198,Read,"I have this to say at time 131, 2024-01-01 02:00:00 UTC",
2024-01-01,08:00:00,08:00:00,198,Read,"I have this to say at time 52, 2024-01-01 04:00:00 UTC",
2024-01-01,08:00:00,08:00:00,198,Read,"I have this to say at time 69, 2024-01-01 04:00:00 UTC",
2024-01-01,08:00:00,08:00:00,198,Read,"I have this to say at time 131, 2024-01-01 04:00:00 UTC",
2024-01-01,08:00:00,08:00:00,198,Read,"I have this to say at time 52, 2024-01-01 06:00:00 UTC",
2024-01-01,08:00:00,08:00:00,198,Read,"I have this to say at time 62, 2024-01-01 06:00:00 UTC",
2024-01-01,08:00:00,08:00:00,198,Read,"I have this to say at time 67, 2024-01-01 06:00:00 UTC",
2024-01-01,08:00:00,08:00:00,198,Read,"I have this to say at time 69, 2024-01-01 06:00:00 UTC",
2024-01-01,08:00:00,08:00:00,198,Read,"I have this to say at time 131, 2024-01-01 06:00:00 UTC",
2024-01-01,08:00:00,08:00:00,198,Read,"I have this to say at time 13, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,198,Read,"I have this to say at time 52, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,198,Read,"I have this to say at time 62, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,198,Read,"I have this to say at time 66, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,198,Read,"I have this to say at time 67, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,198,Read,"I have this to say at time 69, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,198,Read,"I have this to say at time 97, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,198,Read,"I have this to say at time 131, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,198,Read,"I have this to say at time 153, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,198,Read,"I have this to say at time 182, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,199,Active,,
2024-01-01,08:00:00,08:00:00,199,Read,"I have this to say at time 52, 2024-01-01 00:00:00 UTC",
2024-01-01,08:00:00,08:00:00,199,Read,"I have this to say at time 69, 2024-01-01 00:00:00 UTC",
2024-01-01,08:00:00,08:00:00,199,Read,"I have this to say at time 131, 2024-01-01 00:00:00 UTC",
2024-01-01,08:00:00,08:00:00,199,Read,"I have this to say at time 52, 2024-01-01 00:30:00 UTC",
2024-01-01,08:00:00,08:00:00,199,Read,"I have this to say at time 69, 2024-01-01 00:30:00 UTC",
2024-01-01,08:00:00,08:00:00,199,Read,"I have this to say at time 131, 2024-01-01 00:30:00 UTC",
2024-01-01,08:00:00,08:00:00,199,Read,"I have this to say at time 52, 2024-01-01 02:00:00 UTC",
2024-01-01,08:00:00,08:00:00,199,Read,"I have this to say at time 69, 2024-01-01 02:00:00 UTC",
2024-01-01,08:00:00,08:00:00,199,Read,"I have this to say at time 131, 2024-01-01 02:00:00 UTC",
2024-01-01,08:00:00,08:00:00,199,Read,"I have this to say at time 52, 2024-01-01 04:00:00 UTC",
2024-01-01,08:00:00,08:00:00,199,Read,"I have this to say at time 69, 2024-01-01 04:00:00 UTC",
2024-01-01,08:00:00,08:00:00,199,Read,"I have this to say at time 131, 2024-01-01 04:00:00 UTC",
2024-01-01,08:00:00,08:00:00,199,Read,"I have this to say at time 52, 2024-01-01 06:00:00 UTC",
2024-01-01,08:00:00,08:00:00,199,Read,"I have this to say at time 62, 2024-01-01 06:00:00 UTC",
2024-01-01,08:00:00,08:00:00,199,Read,"I have this to say at time 67, 2024-01-01 06:00:00 UTC",
2024-01-01,08:00:00,08:00:00,199,Read,"I have this to say at time 69, 2024-01-01 06:00:00 UTC",
2024-01-01,08:00:00,08:00:00,199,Read,"I have this to say at time 131, 2024-01-01 06:00:00 UTC",
2024-01-01,08:00:00,08:00:00,199,Read,"I have this to say at time 13, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,199,Read,"I have this to say at time 52, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,199,Read,"I have this to say at time 62, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,199,Read,"I have this to say at time 66, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,199,Read,"I have this to say at time 67, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,199,Read,"I have this to say at time 69, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,199,Read,"I have this to say at time 97, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,199,Read,"I have this to say at time 131, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,199,Read,"I have this to say at time 153, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,199,Read,"I have this to say at time 182, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,200,Active,,
2024-01-01,08:00:00,08:00:00,200,Read,"I have this to say at time 52, 2024-01-01 00:00:00 UTC",
2024-01-01,08:00:00,08:00:00,200,Read,"I have this to say at time 69, 2024-01-01 00:00:00 UTC",
2024-01-01,08:00:00,08:00:00,200,Read,"I have this to say at time 131, 2024-01-01 00:00:00 UTC",
2024-01-01,08:00:00,08:00:00,200,Read,"I have this to say at time 52, 2024-01-01 00:30:00 UTC",
2024-01-01,08:00:00,08:00:00,200,Read,"I have this to say at time 69, 2024-01-01 00:30:00 UTC",
2024-01-01,08:00:00,08:00:00,200,Read,"I have this to say at time 131, 2024-01-01 00:30:00 UTC",
2024-01-01,08:00:00,08:00:00,200,Read,"I have this to say at time 52, 2024-01-01 02:00:00 UTC",
2024-01-01,08:00:00,08:00:00,200,Read,"I have this to say at time 69, 2024-01-01 02:00:00 UTC",
2024-01-01,08:00:00,08:00:00,200,Read,"I have this to say at time 131, 2024-01-01 02:00:00 UTC",
2024-01-01,08:00:00,08:00:00,200,Read,"I have this to say at time 52, 2024-01-01 04:00:00 UTC",
2024-01-01,08:00:00,08:00:00,200,Read,"I have this to say at time 69, 2024-01-01 04:00:00 UTC",
2024-01-01,08:00:00,08:00:00,200,Read,"I have this to say at time 131, 2024-01-01 04:00:00 UTC",
2024-01-01,08:00:00,08:00:00,200,Read,"I have this to say at time 52, 2024-01-01 06:00:00 UTC",
2024-01-01,08:00:00,08:00:00,200,Read,"I have this to say at time 62, 2024-01-01 06:00:00 UTC",
2024-01-01,08:00:00,08:00:00,200,Read,"I have this to say at time 67, 2024-01-01 06:00:00 UTC",
2024-01-01,08:00:00,08:00:00,200,Read,"I have this to say at time 69, 2024-01-01 06:00:00 UTC",
2024-01-01,08:00:00,08:00:00,200,Read,"I have this to say at time 131, 2024-01-01 06:00:00 UTC",
2024-01-01,08:00:00,08:00:00,200,Read,"I have this to say at time 13, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,200,Read,"I have this to say at time 52, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,200,Read,"I have this to say at time 62, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,200,Read,"I have this to say at time 66, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,200,Read,"I have this to say at time 67, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,200,Read,"I have this to say at time 69, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,200,Read,"I have this to say at time 97, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,200,Read,"I have this to say at time 131, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,200,Read,"I have this to say at time 153, 2024-01-01 08:00:00 UTC",
2024-01-01,08:00:00,08:00:00,200,Read,"I have this to say at time 182, 2024-01-01 08:00:00 UTC",
2024-01-01,09:00:00,17:00:00,11,Active,,
2024-01-01,09:00:00,17:00:00,11,Read,"I have this to say at time 52, 2024-01-01 00:00:00 UTC",
2024-01-01,09:00:00,17:00:00,11,Read,"I have this to say at time 69, 2024-01-01 00:00:00 UTC",
2024-01-01,09:00:00,17:00:00,11,Read,"I have this to say at time 131, 2024-01-01 00:00:00 UTC",
2024-01-01,09:00:00,17:00:00,11,Read,"I have this to say at time 52, 2024-01-01 00:30:00 UTC",
2024-01-01,09:00:00,17:00:00,11,Read,"I have this to say at time 69, 2024-01-01 00:30:00 UTC",
2024-01-01,09:00:00,17:00:00,11,Read,"I have this to say at time 131, 2024-01-01 00:30:00 UTC",
2024-01-01,09:00:00,17:00:00,11,Read,"I have this to say at time 52, 2024-01-01 02:00:00 UTC",
2024-01-01,09:00:00,17:00:00,11,Read,"I have this to say at time 69, 2024-01-01 02:00:00 UTC",
2024-01-01,09:00:00,17:00:00,11,Read,"I have this to say at time 131, 2024-01-01 02:00:00 UTC",
2024-01-01,09:00:00,17:00:00,11,Read,"I have this to say at time 52, 2024-01-01 04:00:00 UTC",
2024-01-01,09:00:00,17:00:00,11,Read,"I have this to say at time 69, 2024-01-01 04:00:00 UTC",
2024-01-01,09:00:00,17:00:00,11,Read,"I have this to say at time 131, 2024-01-01 04:00:00 UTC",
2024-01-01,09:00:00,17:00:00,11,Read,"I have this to say at time 52, 2024-01-01 06:00:00 UTC",
2024-01-01,09:00:00,17:00:00,11,Read,"I have this to say at time 62, 2024-01-01 06:00:00 UTC",
2024-01-01,09:00:00,17:00:00,11,Read,"I have this to say at time 67, 2024-01-01 06:00:00 UTC",
2024-01-01,09:00:00,17:00:00,11,Read,"I have this to say at time 69, 2024-01-01 06:00:00 UTC",
2024-01-01,09:00:00,17:00:00,11,Read,"I have this to say at time 131, 2024-01-01 06:00:00 UTC",
2024-01-01,09:00:00,17:00:00,11,Read,"I have this to say at time 13, 2024-01-01 08:00:00 UTC",
2024-01-01,09:00:00,17:00:00,11,Read,"I have this to say at time 52, 2024-01-01 08:00:00 UTC",
2024-01-01,09:00:00,17:00:00,11,Read,"I have this to say at time 62, 2024-01-01 08:00:00 UTC",
2024-01-01,09:00:00,17:00:00,11,Read,"I have this to say at time 66, 2024-01-01 08:00:00 UTC",
2024-01-01,09:00:00,17:00:00,11,Read,"I have this to say at time 67, 2024-01-01 08:00:00 UTC",
2024-01-01,09:00:00,17:00:00,11,Read,"I have this to say at time 69, 2024-01-01 08:00:00 UTC",
2024-01-01,09:00:00,17:00:00,11,Read,"I have this to say at time 97, 2024-01-01 08:00:00 UTC",
2024-01-01,09:00:00,17:00:00,11,Read,"I have this to say at time 131, 2024-01-01 08:00:00 UTC",
2024-01-01,09:00:00,17:00:00,11,Read,"I have this to say at time 153, 2024-01-01 08:00:00 UTC",
2024-01-01,09:00:00,17:00:00,11,Read,"I have this to say at time 182, 2024-01-01 08:00:00 UTC",
2024-01-01,09:00:00,17:00:00,21,Active,,
2024-01-01,09:00:00,17:00:00,21,Response,"My response to 52, 2024-01-01 06:00:00 UTC",52.0
2024-01-01,09:00:00,17:00:00,21,Response,"My response to 62, 2024-01-01 06:00:00 UTC",62.0
2024-01-01,09:00:00,17:00:00,21,Response,"My response to 67, 2024-01-01 06:00:00 UTC",67.0
2024-01-01,09:00:00,17:00:00,21,Response,"My response to 69, 2024-01-01 06:00:00 UTC",69.0
2024-01-01,09:00:00,17:00:00,21,Response,"My response to 131, 2024-01-01 06:00:00 UTC",131.0
2024-01-01,09:00:00,17:00:00,21,Response,"My response to 13, 2024-01-01 08:00:00 UTC",13.0
2024-01-01,09:00:00,17:00:00,21,Response,"My response to 52, 2024-01-01 08:00:00 UTC",52.0
2024-01-01,09:00:00,17:00:00,21,Response,"My response to 62, 2024-01-01 08:00:00 UTC",62.0
2024-01-01,09:00:00,17:00:00,21,Response,"My response to 66, 2024-01-01 08:00:00 UTC",66.0
2024-01-01,09:00:00,17:00:00,21,Response,"My response to 67, 2024-01-01 08:00:00 UTC",67.0
2024-01-01,09:00:00,17:00:00,21,Response,"My response to 69, 2024-01-01 08:00:00 UTC",69.0
2024-01-01,09:00:00,17:00:00,21,Response,"My response to 97, 2024-01-01 08:00:00 UTC",97.0
2024-01-01,09:00:00,17:00:00,21,Response,"My response to 131, 2024-01-01 08:00:00 UTC",131.0
2024-01-01,09:00:00,17:00:00,21,Response,"My response to 153, 2024-01-01 08:00:00 UTC",153.0
2024-01-01,09:00:00,17:00:00,21,Response,"My response to 182, 2024-01-01 08:00:00 UTC",182.0
2024-01-01,09:00:00,17:00:00,26,Active,,
2024-01-01,09:00:00,17:00:00,26,Read,"I have this to say at time 52, 2024-01-01 00:00:00 UTC",
2024-01-01,09:00:00,17:00:00,26,Read,"I have this to say at time 69, 2024-01-01 00:00:00 UTC",
2024-01-01,09:00:00,17:00:00,26,Read,"I have this to say at time 131, 2024-01-01 00:00:00 UTC",
2024-01-01,09:00:00,17:00:00,26,Read,"I have this to say at time 52, 2024-01-01 00:30:00 UTC",
2024-01-01,09:00:00,17:00:00,26,Read,"I have this to say at time 69, 2024-01-01 00:30:00 UTC",
2024-01-01,09:00:00,17:00:00,26,Read,"I have this to say at time 131, 2024-01-01 00:30:00 UTC",
2024-01-01,09:00:00,17:00:00,26,Read,"I have this to say at time 52, 2024-01-01 02:00:00 UTC",
2024-01-01,09:00:00,17:00:00,26,Read,"I have this to say at time 69, 2024-01-01 02:00:00 UTC",
2024-01-01,09:00:00,17:00:00,26,Read,"I have this to say at time 131, 2024-01-01 02:00:00 UTC",
2024-01-01,09:00:00,17:00:00,26,Read,"I have this to say at time 52, 2024-01-01 04:00:00 UTC",
2024-01-01,09:00:00,17:00:00,26,Read,"I have this to say at time 69, 2024-01-01 04:00:00 UTC",
2024-01-01,09:00:00,17:00:00,26,Read,"I have this to say at time 131, 2024-01-01 04:00:00 UTC",
2024-01-01,09:00:00,17:00:00,26,Read,"I have this to say at time 52, 2024-01-01 06:00:00 UTC",
2024-01-01,09:00:00,17:00:00,26,Read,"I have this to say at time 62, 2024-01-01 06:00:00 UTC",
2024-01-01,09:00:00,17:00:00,26,Read,"I have this to say at time 67, 2024-01-01 06:00:00 UTC",
2024-01-01,09:00:00,17:00:00,26,Read,"I have this to say at time 69, 2024-01-01 06:00:00 UTC",
2024-01-01,09:00:00,17:00:00,26,Read,"I have this to say at time 131, 2024-01-01 06:00:00 UTC",
2024-01-01,09:00:00,17:00:00,26,Read,"I have this to say at time 13, 2024-01-01 08:00:00 UTC",
2024-01-01,09:00:00,17:00:00,26,Read,"I have this to say at time 52, 2024-01-01 08:00:00 UTC",
2024-01-01,09:00:00,17:00:00,26,Read,"I have this to say at time 62, 2024-01-01 08:00:00 UTC",
2024-01-01,09:00:00,17:00:00,26,Read,"I have this to say at time 66, 2024-01-01 08:00:00 UTC",
2024-01-01,09:00:00,17:00:00,26,Read,"I have this to say at time 67, 2024-01-01 08:00:00 UTC",
2024-01-01,09:00:00,17:00:00,26,Read,"I have this to say at time 69, 2024-01-01 08:00:00 UTC",
2024-01-01,09:00:00,17:00:00,26,Read,"I have this to say at time 97, 2024-01-01 08:00:00 UTC",
2024-01-01,09:00:00,17:00:00,26,Read,"I have this to say at time 131, 2024-01-01 08:00:00 UTC",
2024-01-01,09:00:00,17:00:00,26,Read,"I have this to say at time 153, 2024-01-01 08:00:00 UTC",
2024-01-01,09:00:00,17:00:00,26,Read,"I have this to say at time 182, 2024-01-01 08:00:00 UTC",
2024-01-01,09:00:00,17:00:00,63,Active,,
2024-01-01,09:00:00,17:00:00,63,Read,"I have this to say at time 52, 2024-01-01 00:00:00 UTC",
2024-01-01,09:00:00,17:00:00,63,Read,"I have this to say at time 69, 2024-01-01 00:00:00 UTC",
2024-01-01,09:00:00,17:00:00,63,Read,"I have this to say at time 131, 2024-01-01 00:00:00 UTC",
2024-01-01,09:00:00,17:00:00,63,Read,"I have this to say at time 52, 2024-01-01 00:30:00 UTC",
2024-01-01,09:00:00,17:00:00,63,Read,"I have this to say at time 69, 2024-01-01 00:30:00 UTC",
2024-01-01,09:00:00,17:00:00,63,Read,"I have this to say at time 131, 2024-01-01 00:30:00 UTC",
2024-01-01,09:00:00,17:00:00,63,Read,"I have this to say at time 52, 2024-01-01 02:00:00 UTC",
2024-01-01,09:00:00,17:00:00,63,Read,"I have this to say at time 69, 2024-01-01 02:00:00 UTC",
2024-01-01,09:00:00,17:00:00,63,Read,"I have this to say at time 131, 2024-01-01 02:00:00 UTC",
2024-01-01,09:00:00,17:00:00,63,Read,"I have this to say at time 52, 2024-01-01 04:00:00 UTC",
2024-01-01,09:00:00,17:00:00,63,Read,"I have this to say at time 69, 2024-01-01 04:00:00 UTC",
2024-01-01,09:00:00,17:00:00,63,Read,"I have this to say at time 131, 2024-01-01 04:00:00 UTC",
2024-01-01,09:00:00,17:00:00,63,Read,"I have this to say at time 52, 2024-01-01 06:00:00 UTC",
2024-01-01,09:00:00,17:00:00,63,Read,"I have this to say at time 62, 2024-01-01 06:00:00 UTC",
2024-01-01,09:00:00,17:00:00,63,Read,"I have this to say at time 67, 2024-01-01 06:00:00 UTC",
2024-01-01,09:00:00,17:00:00,63,Read,"I have this to say at time 69, 2024-01-01 06:00:00 UTC",
2024-01-01,09:00:00,17:00:00,63,Read,"I have this to say at time 131, 2024-01-01 06:00:00 UTC",
2024-01-01,09:00:00,17:00:00,63,Read,"I have this to say at time 13, 2024-01-01 08:00:00 UTC",
